"c'est	768.000000	0.600000
tout	768.800000	0.600000
a	769.600000	0.600000
fait	770.400000	0.600000
comme	771.200000	0.600000
ça	772.000000	0.600000
que	772.800000	0.600000
je	773.600000	0.600000
le	774.400000	0.600000
voulais!	775.200000	0.600000
crois-tu	776.000000	0.600000
qu'il	776.800000	0.600000
faille	777.600000	0.600000
beaucoup	778.400000	0.600000
d'herbe	779.200000	0.600000
à	780.000000	0.600000
ce	780.800000	0.600000
mouton?	781.600000	0.600000
-	782.400000	0.600000
pourquoi?	783.200000	0.600000
-	784.000000	0.600000
parce	784.800000	0.600000
que	785.600000	0.600000
chez	786.400000	0.600000
moi	787.200000	0.600000
c'est	788.000000	0.600000
tout	788.800000	0.600000
petit...	789.600000	0.600000
-	790.400000	0.600000
ça	791.200000	0.600000
suffira	792.000000	0.600000
sûrement.	792.800000	0.600000
je	793.600000	0.600000
t'ai	794.400000	0.600000
donné	795.200000	0.600000
un	796.000000	0.600000
tout	796.800000	0.600000
petit	797.600000	0.600000
mouton."	798.400000	0.600000
il	799.200000	0.600000
pencha	800.000000	0.600000
la	800.800000	0.600000
tête	801.600000	0.600000
vers	802.400000	0.600000
le	803.200000	0.600000
dessin	804.000000	0.600000
:	804.800000	0.600000
"pas	805.600000	0.600000
si	806.400000	0.600000
petit	807.200000	0.600000
que	808.000000	0.600000
ça...	808.800000	0.600000
tiens!	809.600000	0.600000
il	810.400000	0.600000
s'est	811.200000	0.600000
endormi..."	812.000000	0.600000
et	812.800000	0.600000
c'est	813.600000	0.600000
ainsi	814.400000	0.600000
que	815.200000	0.600000
je	816.000000	0.600000
fis	816.800000	0.600000
la	817.600000	0.600000
connaissance	818.400000	0.600000
du	819.200000	0.600000
petit	820.000000	0.600000
prince.	820.800000	0.600000
il	821.600000	0.600000
me	822.400000	0.600000
