,data,trigger_ind,trigger_time,word,word_duration,word_ind,word_time
1746,match,1298.0,411.008,bonhomme,0.5099999999999909,973.0,367.63
1747,match,1299.0,411.519,me,0.0400000000000204,974.0,368.14
1748,match,1300.0,411.559,répondre,0.5799999999999841,975.0,368.18
1749,match,1301.0,412.781,non,0.3300000000000409,976.0,369.4
1750,match,1302.0,413.362,non,0.4199999999999591,977.0,369.98
1751,match,1303.0,413.923,je,0.1499999999999772,978.0,370.54
1752,match,1304.0,414.074,ne,0.0400000000000204,979.0,370.69
1753,match,1305.0,414.114,veux,0.2099999999999795,980.0,370.73
1754,match,1306.0,414.324,pas,0.1399999999999863,981.0,370.94
1755,match,1307.0,414.464,d,0.0300000000000295,982.0,371.08
1756,match,1308.0,414.494,un,0.1399999999999863,983.0,371.11
1757,match,1309.0,414.634,éléphant,0.3600000000000136,984.0,371.25
1758,match,1310.0,414.995,dans,0.2199999999999704,985.0,371.61
1759,match,1311.0,415.215,un,0.1100000000000136,986.0,371.83
1760,match,1312.0,415.325,boa,0.339999999999975,987.0,371.94
1761,match,1313.0,416.167,un,0.1900000000000545,988.0,372.78
1762,match,1314.0,416.357,boa,0.2599999999999909,989.0,372.97
1763,match,1315.0,416.618,c,0.1099999999999568,990.0,373.23
1764,match,1316.0,416.728,est,0.0500000000000113,991.0,373.34
1765,match,1317.0,416.778,très,0.160000000000025,992.0,373.39
1766,match,1318.0,416.939,dangereux,0.5600000000000023,993.0,373.55
1767,match,1319.0,417.72,et,0.0699999999999931,994.0,374.33
1768,match,1320.0,417.79,un,0.1400000000000432,995.0,374.4
1769,match,1321.0,417.931,éléphant,0.3499999999999659,996.0,374.54
1770,match,1322.0,418.281,c,0.1000000000000227,997.0,374.89
1771,match,1323.0,418.381,est,0.0399999999999636,998.0,374.99
1772,match,1324.0,418.421,très,0.25,999.0,375.03
1773,match,1325.0,418.672,encombrant,0.5100000000000477,1000.0,375.28
1774,match,1326.0,419.664,chez,0.2100000000000363,1001.0,376.27
1775,match,1327.0,419.874,moi,0.2099999999999795,1002.0,376.48
1776,match,1328.0,420.085,c,0.1000000000000227,1003.0,376.69
1777,match,1329.0,420.185,est,0.0899999999999749,1004.0,376.79
1778,match,1330.0,420.275,tout,0.1499999999999772,1005.0,376.88
1779,match,1331.0,420.425,petit,0.4900000000000091,1006.0,377.03
1780,match,1332.0,421.338,j,0.0899999999999749,1007.0,377.94
1781,match,1333.0,421.428,ai,0.1300000000000523,1008.0,378.03
1782,match,1334.0,421.558,besoin,0.3299999999999841,1009.0,378.16
1783,match,1335.0,421.889,d,0.0299999999999727,1010.0,378.49
1784,match,1336.0,421.919,un,0.1299999999999954,1011.0,378.52
1785,match,1337.0,422.049,mouton,0.4800000000000182,1012.0,378.65
1786,match,1338.0,423.001,dessine,0.3999999999999772,1013.0,379.6
1787,match,1339.0,423.401,-moi,0.1200000000000045,1014.0,380.0
1788,match,1340.0,423.521,un,0.1499999999999772,1015.0,380.12
1789,match,1341.0,423.671,mouton,0.4200000000000159,1016.0,380.27
1790,match,1342.0,425.043,alors,0.4600000000000364,1017.0,381.64
1791,match,1343.0,425.504,j,0.0999999999999659,1018.0,382.1
1792,match,1344.0,425.604,ai,0.0900000000000318,1019.0,382.2
1793,match,1345.0,425.694,dessiné,0.5600000000000023,1020.0,382.29
1794,match,1346.0,426.976,il,0.1800000000000068,1021.0,383.57
1795,match,1347.0,427.156,regarda,0.589999999999975,1022.0,383.75
1796,match,1348.0,427.747,attentivement,0.6400000000000432,1023.0,384.34
1797,match,1349.0,428.519,puis,0.3299999999999841,1024.0,385.11
1798,match,1350.0,429.541,non,0.3600000000000136,1025.0,386.13
1799,match,1351.0,430.242,celui,0.3300000000000409,1026.0,386.83
1800,match,1352.0,430.573,-là,0.169999999999959,1027.0,387.16
1801,match,1353.0,430.743,est,0.3500000000000227,1028.0,387.33
1802,match,1354.0,431.094,très,0.1999999999999886,1029.0,387.68
1803,match,1355.0,431.294,malade,0.4700000000000273,1030.0,387.88
1804,match,1356.0,432.074,fais,0.1899999999999977,1031.0,388.66
1805,match,1357.0,432.264,-en,0.0999999999999659,1032.0,388.85
1806,match,1358.0,432.365,un,0.160000000000025,1033.0,388.95
1807,match,1359.0,432.525,autre,0.3199999999999932,1034.0,389.11
1808,match,1360.0,433.596,je,0.1800000000000068,1035.0,390.18
1809,match,1361.0,433.777,dessinai,0.6599999999999682,1036.0,390.36
1810,match,1362.0,435.189,mon,0.2000000000000454,1037.0,391.77
1811,match,1363.0,435.389,ami,0.2799999999999727,1038.0,391.97
1812,match,1364.0,435.67,sourit,0.3600000000000136,1039.0,392.25
1813,match,1365.0,436.03,gentiment,0.5600000000000023,1040.0,392.61
1814,match,1366.0,436.842,avec,0.2699999999999818,1041.0,393.42
1815,match,1367.0,437.112,indulgence,0.8100000000000023,1042.0,393.69
1816,match,1368.0,438.423,tu,0.1700000000000159,1043.0,395.0
1817,match,1369.0,438.593,vois,0.25,1044.0,395.17
1818,match,1370.0,438.843,bien,0.4099999999999681,1045.0,395.42
1819,match,1371.0,439.484,ce,0.1399999999999863,1046.0,396.06
1820,match,1372.0,439.625,n,0.0500000000000113,1047.0,396.2
1821,match,1373.0,439.675,est,0.1100000000000136,1048.0,396.25
1822,match,1374.0,439.785,pas,0.1899999999999977,1049.0,396.36
1823,match,1375.0,439.977,un,0.1299999999999954,1050.0,396.55
1824,match,1376.0,440.108,mouton,0.3799999999999954,1051.0,396.68
1825,match,1377.0,440.488,c,0.1000000000000227,1052.0,397.06
1826,match,1378.0,440.588,est,0.1499999999999772,1053.0,397.16
1827,match,1379.0,440.738,un,0.1000000000000227,1054.0,397.31
1828,match,1380.0,440.839,bélier,0.6199999999999477,1055.0,397.41
1829,match,1381.0,441.57,il,0.1500000000000341,1056.0,398.14
1830,match,1382.0,441.72,a,0.0999999999999659,1057.0,398.29
1831,match,1383.0,441.82,des,0.1500000000000341,1058.0,398.39
1832,match,1384.0,441.971,cornes,0.6399999999999864,1059.0,398.54
1833,match,1385.0,443.772,je,0.1700000000000159,1060.0,400.34
1834,match,1386.0,443.943,refis,0.4000000000000341,1061.0,400.51
1835,match,1387.0,444.343,donc,0.3299999999999841,1062.0,400.91
1836,match,1388.0,444.744,encore,0.4800000000000182,1063.0,401.31
1837,match,1389.0,445.225,mon,0.1499999999999772,1064.0,401.79
1838,match,1390.0,445.375,dessin,0.4200000000000159,1065.0,401.94
1839,match,1391.0,446.366,mais,0.2699999999999818,1066.0,402.93
1840,match,1392.0,446.636,il,0.1000000000000227,1067.0,403.2
1841,match,1393.0,446.737,fut,0.1899999999999977,1068.0,403.3
1842,match,1394.0,446.927,refusé,0.6499999999999773,1069.0,403.49
1843,match,1395.0,447.858,comme,0.2099999999999795,1070.0,404.42
1844,match,1396.0,448.069,les,0.1299999999999954,1071.0,404.63
1845,match,1397.0,448.199,précédents,0.6000000000000227,1072.0,404.76
1846,match,1398.0,449.753,celui,0.3000000000000113,1073.0,406.31
1847,match,1399.0,450.103,-là,0.1499999999999772,1074.0,406.66
1848,match,1400.0,450.253,est,0.1100000000000136,1075.0,406.81
1849,match,1401.0,450.363,trop,0.2799999999999727,1076.0,406.92
1850,match,1402.0,450.644,vieux,0.3199999999999932,1077.0,407.2
1851,match,1403.0,451.275,je,0.1400000000000432,1078.0,407.83
1852,match,1404.0,451.415,veux,0.2099999999999795,1079.0,407.97
1853,match,1405.0,451.625,un,0.1499999999999772,1080.0,408.18
1854,match,1406.0,451.775,mouton,0.3600000000000136,1081.0,408.33
1855,match,1407.0,452.136,qui,0.1700000000000159,1082.0,408.69
1856,match,1408.0,452.306,vive,0.2799999999999727,1083.0,408.86
1857,match,1409.0,452.587,longtemps,0.5699999999999932,1084.0,409.14
1858,match,1410.0,454.141,alors,0.2800000000000295,1085.0,410.69
1859,match,1411.0,454.732,faute,0.3600000000000136,1086.0,411.28
1860,match,1412.0,455.093,de,0.1200000000000045,1087.0,411.64
1861,match,1413.0,455.213,patience,0.7400000000000091,1088.0,411.76
1862,match,1414.0,456.275,comme,0.1899999999999977,1089.0,412.82
1863,match,1415.0,456.465,j,0.0900000000000318,1090.0,413.01
1864,match,1416.0,456.555,avais,0.2999999999999545,1091.0,413.1
1865,match,1417.0,456.855,hâte,0.3300000000000409,1092.0,413.4
1866,match,1418.0,457.186,de,0.1200000000000045,1093.0,413.73
1867,match,1419.0,457.306,commencer,0.5099999999999909,1094.0,413.85
1868,match,1420.0,457.817,le,0.0899999999999749,1095.0,414.36
1869,match,1421.0,457.908,démontage,0.5500000000000114,1096.0,414.45
1870,match,1422.0,458.459,de,0.0899999999999749,1097.0,415.0
1871,match,1423.0,458.549,mon,0.1400000000000432,1098.0,415.09
1872,match,1424.0,458.689,moteur,0.5199999999999818,1099.0,415.23
1873,match,1425.0,459.611,je,0.160000000000025,1100.0,416.15
1874,match,1426.0,459.771,griffonnai,0.7400000000000091,1101.0,416.31
1875,match,1427.0,460.623,ce,0.2599999999999909,1102.0,417.16
1876,match,1428.0,460.883,dessin,0.3700000000000045,1103.0,417.42
1877,match,1429.0,461.254,-ci,0.3199999999999932,1104.0,417.79
1878,match,1430.0,462.416,et,0.0600000000000022,1105.0,418.95
1879,match,1431.0,462.476,je,0.079999999999984,1106.0,419.01
1880,match,1432.0,462.646,lançai,0.5199999999999818,1107.0,419.18
1881,match,1433.0,463.617,ça,0.2800000000000295,1108.0,420.15
1882,match,1434.0,464.108,c,0.0500000000000113,1109.0,420.64
1883,match,1435.0,464.158,est,0.0600000000000022,1110.0,420.69
1884,match,1436.0,464.218,la,0.1499999999999772,1111.0,420.75
1885,match,1437.0,464.368,caisse,0.4600000000000364,1112.0,420.9
1886,match,1438.0,465.07,le,0.1200000000000045,1113.0,421.6
1887,match,1439.0,465.19,mouton,0.339999999999975,1114.0,421.72
1888,match,1440.0,465.53,que,0.1499999999999772,1115.0,422.06
1889,match,1441.0,465.68,tu,0.2000000000000454,1116.0,422.21
1890,match,1442.0,465.88,veux,0.2299999999999613,1117.0,422.41
1891,match,1443.0,466.221,est,0.1200000000000045,1118.0,422.75
1892,match,1444.0,466.342,dedans,0.4099999999999681,1119.0,422.87
1893,match,1445.0,467.724,mais,0.3100000000000023,1120.0,424.25
1894,match,1446.0,468.035,je,0.0299999999999727,1121.0,424.56
1895,match,1447.0,468.065,fus,0.2300000000000182,1122.0,424.59
1896,match,1448.0,468.295,bien,0.3100000000000023,1123.0,424.82
1897,match,1449.0,468.606,surpris,0.5,1124.0,425.13
1898,match,1450.0,469.107,de,0.1299999999999954,1125.0,425.63
1899,match,1451.0,469.237,voir,0.3299999999999841,1126.0,425.76
1900,match,1452.0,469.568,s,0.1800000000000068,1127.0,426.09
1901,match,1453.0,469.748,illuminer,0.5200000000000387,1128.0,426.27
1902,match,1454.0,470.269,le,0.1200000000000045,1129.0,426.79
1903,match,1455.0,470.389,visage,0.5199999999999818,1130.0,426.91
1904,match,1456.0,470.91,de,0.1200000000000045,1131.0,427.43
1905,match,1457.0,471.031,mon,0.1499999999999772,1132.0,427.55
1906,match,1458.0,471.181,jeune,0.2900000000000204,1133.0,427.7
1907,match,1459.0,471.471,juge,0.4800000000000182,1134.0,427.99
1908,match,1460.0,472.512,c,0.1200000000000045,1135.0,429.03
1909,match,1461.0,472.633,est,0.1500000000000341,1136.0,429.15
1910,match,1462.0,472.924,tout,0.2200000000000272,1137.0,429.44
1911,match,1463.0,473.144,a,0.0999999999999659,1138.0,429.66
1912,match,1464.0,473.244,fait,0.1700000000000159,1139.0,429.76
1913,match,1465.0,473.415,comme,0.2300000000000182,1140.0,429.93
1914,match,1466.0,473.645,ça,0.2399999999999522,1141.0,430.16
1915,match,1467.0,473.886,que,0.1500000000000341,1142.0,430.4
1916,match,1468.0,474.036,je,0.1499999999999772,1143.0,430.55
1917,match,1469.0,474.186,le,0.1500000000000341,1144.0,430.7
1918,match,1470.0,474.337,voulais,0.3499999999999659,1145.0,430.85
1919,match,1471.0,475.218,crois,0.2199999999999704,1146.0,431.73
1920,match,1472.0,475.438,-tu,0.1500000000000341,1147.0,431.95
1921,match,1473.0,475.588,qu,0.1099999999999568,1148.0,432.1
1922,match,1474.0,475.698,il,0.0900000000000318,1149.0,432.21
1923,match,1475.0,475.788,faille,0.1899999999999977,1150.0,432.3
1924,match,1476.0,475.979,beaucoup,0.2799999999999727,1151.0,432.49
1925,match,1477.0,476.259,d,0.0300000000000295,1152.0,432.77
1926,match,1478.0,476.289,herbe,0.2400000000000091,1153.0,432.8
1927,match,1479.0,476.53,à,0.0899999999999749,1154.0,433.04
1928,match,1480.0,476.62,ce,0.1299999999999954,1155.0,433.13
1929,match,1481.0,476.75,mouton,0.3700000000000045,1156.0,433.26
1930,match,1482.0,478.002,pourquoi,0.410000000000025,1157.0,434.51
1931,match,1483.0,479.163,parce,0.2699999999999818,1158.0,435.67
1932,match,1484.0,479.433,que,0.0600000000000022,1159.0,435.94
1933,match,1485.0,479.493,chez,0.2300000000000182,1160.0,436.0
1934,match,1486.0,479.723,moi,0.1800000000000068,1161.0,436.23
1935,match,1487.0,479.904,c,0.0999999999999659,1162.0,436.41
1936,match,1488.0,480.004,est,0.1100000000000136,1163.0,436.51
1937,match,1489.0,480.114,tout,0.1700000000000159,1164.0,436.62
1938,match,1490.0,480.284,petit,0.4799999999999613,1165.0,436.79
1939,match,1491.0,481.506,ça,0.160000000000025,1166.0,438.01
1940,match,1492.0,481.666,suffira,0.4499999999999886,1167.0,438.17
1941,match,1493.0,482.116,sûrement,0.5099999999999909,1168.0,438.62
1942,match,1494.0,482.887,je,0.1800000000000068,1169.0,439.39
1943,match,1495.0,483.068,t,0.0500000000000113,1170.0,439.57
1944,match,1496.0,483.118,ai,0.0699999999999931,1171.0,439.62
1945,match,1497.0,483.189,donné,0.2400000000000091,1172.0,439.69
1946,match,1498.0,483.429,un,0.1100000000000136,1173.0,439.93
1947,match,1499.0,483.539,tout,0.1499999999999772,1174.0,440.04
1948,match,1500.0,483.689,petit,0.2800000000000295,1175.0,440.19
1949,match,1501.0,483.97,mouton,0.42999999999995,1176.0,440.47
1950,match,1502.0,485.302,il,0.1800000000000068,1177.0,441.8
1951,match,1503.0,485.482,pencha,0.3599999999999568,1178.0,441.98
1952,match,1504.0,485.842,la,0.1300000000000523,1179.0,442.34
1953,match,1505.0,485.972,tête,0.2599999999999909,1180.0,442.47
1954,match,1506.0,486.233,vers,0.1599999999999681,1181.0,442.73
1955,match,1507.0,486.393,le,0.1000000000000227,1182.0,442.89
1956,match,1508.0,486.493,dessin,0.4499999999999886,1183.0,442.99
1957,match,1509.0,487.957,pas,0.079999999999984,1184.0,444.45
1958,match,1510.0,488.037,si,0.2400000000000091,1185.0,444.53
1959,match,1511.0,488.277,petit,0.2900000000000204,1186.0,444.77
1960,match,1512.0,488.568,que,0.1000000000000227,1187.0,445.06
1961,match,1513.0,488.668,ça,0.2699999999999818,1188.0,445.16
1962,match,1514.0,489.57,tiens,0.339999999999975,1189.0,446.06
1963,match,1515.0,490.281,il,0.160000000000025,1190.0,446.77
1964,match,1516.0,490.441,s,0.0400000000000204,1191.0,446.93
1965,match,1517.0,490.481,est,0.1399999999999863,1192.0,446.97
1966,match,1518.0,490.621,endormi,0.4399999999999977,1193.0,447.11
1967,match,1519.0,492.316,et,0.0887480000000096,1194.0,448.802138
1968,match,1520.0,492.405,c,0.126780999999994,1195.0,448.890886
1969,match,1521.0,492.532,est,0.0923329999999964,1196.0,449.017667
1970,match,1522.0,492.625,ainsi,0.5099999999999909,1197.0,449.11
1971,match,1523.0,493.316,que,0.1499999999999772,1198.0,449.8
1972,match,1524.0,493.466,je,0.1399999999999863,1199.0,449.95
1973,match,1525.0,493.606,fis,0.1200000000000045,1200.0,450.09
1974,match,1526.0,493.767,la,0.1200000000000045,1201.0,450.25
1975,match,1527.0,493.887,connaissance,0.6899999999999977,1202.0,450.37
1976,match,1528.0,494.578,du,0.0600000000000022,1203.0,451.06
1977,match,1529.0,494.698,petit,0.3100000000000023,1205.0,451.18
1978,match,1530.0,495.008,prince,0.5299999999999727,1206.0,451.49
1979,match,1531.0,498.609,il,0.1457990000000109,1207.0,455.085379
1980,match,1532.0,498.755,me,0.188822000000016,1208.0,455.231178
1981,match,1533.0,498.945,fallut,0.25,1209.0,455.42
1982,match,1534.0,499.476,longtemps,0.4700000000000273,1210.0,455.95
1983,match,1535.0,499.947,pour,0.2299999999999613,1211.0,456.42
1984,match,1536.0,500.177,comprendre,0.660000000000025,1212.0,456.65
1985,match,1537.0,500.878,d,0.0399999999999636,1213.0,457.35
1986,match,1538.0,500.918,où,0.1800000000000068,1214.0,457.39
1987,match,1539.0,501.098,il,0.1800000000000068,1215.0,457.57
1988,trigger,1540.0,501.278,,,,
1989,trigger,1541.0,502.325,,,,
1990,word,,,venait,0.3500000000000227,,457.75
1991,word,,,le,0.114103,,458.794955
1992,match,1542.0,502.44,petit,0.3209420000000023,1218.0,458.909058
1993,match,1543.0,502.761,prince,0.5600000000000023,1219.0,459.23
1994,match,1544.0,503.322,qui,0.2399999999999522,1220.0,459.79
1995,match,1545.0,503.562,me,0.160000000000025,1221.0,460.03
1996,match,1546.0,503.722,posait,0.3799999999999954,1222.0,460.19
1997,match,1547.0,504.103,beaucoup,0.4499999999999886,1223.0,460.57
1998,match,1548.0,504.554,de,0.1299999999999954,1224.0,461.02
1999,match,1549.0,504.684,questions,0.4300000000000068,1225.0,461.15
2000,match,1550.0,505.426,ne,0.1899999999999977,1226.0,461.89
2001,match,1551.0,505.616,semblait,0.5200000000000387,1227.0,462.08
2002,match,1552.0,506.137,jamais,0.6200000000000045,1228.0,462.6
2003,match,1553.0,506.758,entendre,0.4399999999999977,1229.0,463.22
2004,match,1554.0,507.198,les,0.1499999999999772,1230.0,463.66
2005,match,1555.0,507.349,miennes,0.3899999999999863,1231.0,463.81
2006,match,1556.0,508.51,ce,0.2199999999999704,1232.0,464.97
2007,match,1557.0,508.73,sont,0.2599999999999909,1233.0,465.19
2008,match,1558.0,508.991,des,0.1299999999999954,1234.0,465.45
2009,match,1559.0,509.121,mots,0.2599999999999909,1235.0,465.58
2010,match,1560.0,509.381,prononcés,0.6300000000000523,1236.0,465.84
2011,match,1561.0,510.013,par,0.2099999999999795,1237.0,466.47
2012,match,1562.0,510.223,hasard,0.4800000000000182,1238.0,466.68
2013,match,1563.0,510.703,qui,0.3999999999999772,1239.0,467.16
2014,match,1564.0,511.395,peu,0.1899999999999977,1240.0,467.85
2015,match,1565.0,511.585,à,0.1200000000000045,1241.0,468.04
2016,match,1566.0,511.705,peu,0.3199999999999932,1242.0,468.16
2017,match,1567.0,512.156,m,0.1200000000000045,1243.0,468.61
2018,match,1568.0,512.276,ont,0.1599999999999681,1244.0,468.73
2019,match,1569.0,512.486,tout,0.2300000000000182,1245.0,468.94
2020,match,1570.0,512.717,révélé,0.5799999999999841,1246.0,469.17
2021,match,1571.0,514.08,ainsi,0.5,1247.0,470.53
2022,match,1572.0,514.782,quand,0.2400000000000091,1248.0,471.23
2023,match,1573.0,515.022,il,0.1199999999999477,1249.0,471.47
2024,match,1574.0,515.142,aperçut,0.5200000000000387,1250.0,471.59
2025,match,1575.0,515.663,pour,0.1499999999999772,1251.0,472.11
2026,match,1576.0,515.814,la,0.1500000000000341,1252.0,472.26
2027,match,1577.0,515.964,première,0.4899999999999522,1253.0,472.41
2028,match,1578.0,516.455,fois,0.2200000000000272,1254.0,472.9
2029,match,1579.0,516.675,mon,0.2300000000000182,1255.0,473.12
2030,match,1580.0,516.906,avion,0.3299999999999841,1256.0,473.35
2031,match,1581.0,517.797,je,0.1399999999999863,1257.0,474.24
2032,match,1582.0,517.937,ne,0.160000000000025,1258.0,474.38
2033,match,1583.0,518.097,dessinerai,0.6899999999999977,1259.0,474.54
2034,match,1584.0,518.909,pas,0.169999999999959,1260.0,475.35
2035,match,1585.0,519.079,mon,0.2400000000000091,1261.0,475.52
2036,match,1586.0,519.319,avion,0.3500000000000227,1262.0,475.76
2037,match,1587.0,519.94,c,0.1200000000000045,1263.0,476.38
2038,match,1588.0,520.06,est,0.1399999999999863,1264.0,476.5
2039,match,1589.0,520.201,un,0.0900000000000318,1265.0,476.64
2040,match,1590.0,520.291,dessin,0.3799999999999954,1266.0,476.73
2041,match,1591.0,520.671,beaucoup,0.3700000000000045,1267.0,477.11
2042,match,1592.0,521.041,trop,0.1899999999999977,1268.0,477.48
2043,match,1593.0,521.232,compliqué,0.5399999999999636,1269.0,477.67
2044,match,1594.0,521.772,pour,0.1700000000000159,1270.0,478.21
2045,match,1595.0,521.943,moi,0.1999999999999886,1271.0,478.38
2046,match,1596.0,523.015,il,0.1899999999999977,1272.0,479.45
2047,match,1597.0,523.206,me,0.0600000000000022,1273.0,479.64
2048,match,1598.0,523.266,demanda,0.6000000000000227,1274.0,479.7
2049,match,1599.0,524.756,qu,0.0554669999999077,1275.0,481.18864400000007
2050,match,1600.0,524.812,est,0.0792380000000321,1276.0,481.244111
2051,match,1601.0,524.891,-ce,0.1259900000000016,1277.0,481.323349
2052,match,1602.0,525.018,que,0.1014250000000061,1278.0,481.449339
2053,match,1603.0,525.119,c,0.1014250000000061,1279.0,481.550764
2054,match,1604.0,525.221,est,0.0978109999999787,1280.0,481.652189
2055,match,1605.0,525.319,que,0.0899999999999749,1281.0,481.75
2056,match,1606.0,525.409,cette,0.2100000000000363,1282.0,481.84
2057,match,1607.0,525.62,chose,0.339999999999975,1283.0,482.05
2058,match,1608.0,525.96,-là,0.1999999999999886,1284.0,482.39
2059,match,1609.0,527.322,ce,0.160000000000025,1285.0,483.75
2060,match,1610.0,527.482,n,0.0399999999999636,1286.0,483.91
2061,match,1611.0,527.522,est,0.1200000000000045,1287.0,483.95
2062,match,1612.0,527.642,pas,0.1299999999999954,1288.0,484.07
2063,match,1613.0,527.863,une,0.079999999999984,1289.0,484.29
2064,match,1614.0,527.943,chose,0.4599999999999795,1290.0,484.37
2065,match,1615.0,528.734,ça,0.2699999999999818,1291.0,485.16
2066,match,1616.0,529.005,vole,0.3999999999999772,1292.0,485.43
2067,match,1617.0,529.667,c,0.1200000000000045,1293.0,486.09
2068,match,1618.0,529.787,est,0.1299999999999954,1294.0,486.21
2069,match,1619.0,529.917,un,0.1200000000000045,1295.0,486.34
2070,match,1620.0,530.037,avion,0.3600000000000136,1296.0,486.46
2071,match,1621.0,530.799,c,0.1299999999999954,1297.0,487.22
2072,match,1622.0,530.929,est,0.0499999999999545,1298.0,487.35
2073,match,1623.0,530.979,mon,0.25,1299.0,487.4
2074,match,1624.0,531.23,avion,0.3400000000000318,1300.0,487.65
2075,match,1625.0,532.493,et,0.0699999999999931,1301.0,488.91
2076,match,1626.0,532.563,j,0.0299999999999727,1302.0,488.98
2077,match,1627.0,532.593,étais,0.3199999999999932,1303.0,489.01
2078,match,1628.0,532.954,fier,0.3000000000000113,1304.0,489.37
2079,match,1629.0,533.255,de,0.0999999999999659,1305.0,489.67
2080,match,1630.0,533.355,lui,0.1700000000000159,1306.0,489.77
2081,match,1631.0,533.525,apprendre,0.4800000000000182,1307.0,489.94
2082,match,1632.0,534.007,que,0.1099999999999568,1308.0,490.42
2083,match,1633.0,534.117,je,0.1400000000000432,1309.0,490.53
2084,match,1634.0,534.257,volais,0.3799999999999954,1310.0,490.67
2085,match,1635.0,535.451,alors,0.4199999999999591,1311.0,491.86
2086,match,1636.0,535.871,il,0.07000000000005,1312.0,492.28
2087,match,1637.0,535.942,s,0.1499999999999772,1313.0,492.35
2088,match,1638.0,536.092,écria,0.5099999999999909,1314.0,492.5
2089,match,1639.0,537.294,comment,0.5699999999999932,1315.0,493.7
2090,match,1640.0,538.306,tu,0.160000000000025,1316.0,494.71
2091,match,1641.0,538.466,es,0.0600000000000022,1317.0,494.87
2092,match,1642.0,538.526,tombé,0.3100000000000023,1318.0,494.93
2093,match,1643.0,538.836,du,0.0550000000000068,1319.0,495.24
2094,match,1644.0,538.946,ciel,0.4199999999999591,1321.0,495.35
2095,match,1645.0,540.148,oui,0.3600000000000136,1322.0,496.55
2096,match,1646.0,540.869,fis,0.1200000000000045,1323.0,497.27
2097,match,1647.0,541.059,-je,0.1000000000000227,1324.0,497.46
2098,match,1648.0,541.159,modestement,0.6399999999999864,1325.0,497.56
2099,match,1649.0,542.803,ah,0.2300000000000182,1326.0,499.2
2100,match,1650.0,543.173,ça,0.3176280000000133,1327.0,499.57
2101,match,1651.0,543.492,c,0.0633909999999673,1328.0,499.887628
2102,match,1652.0,543.556,est,0.1389810000000011,1329.0,499.951019
2103,match,1653.0,543.695,drôle,0.5400000000000205,1330.0,500.09
2104,match,1654.0,544.737,et,0.079999999999984,1331.0,501.13
2105,match,1655.0,544.818,le,0.1500000000000341,1332.0,501.21
2106,match,1656.0,544.968,petit,0.3000000000000113,1333.0,501.36
2107,match,1657.0,545.268,prince,0.4599999999999795,1334.0,501.66
2108,match,1658.0,545.729,eut,0.2099999999999795,1335.0,502.12
2109,match,1659.0,545.939,un,0.1700000000000159,1336.0,502.33
2110,match,1660.0,546.11,très,0.3899999999999863,1337.0,502.5
2111,match,1661.0,546.5,joli,0.3899999999999863,1338.0,502.89
2112,match,1662.0,546.891,éclat,0.32000000000005,1339.0,503.28
2113,match,1663.0,547.211,de,0.1299999999999954,1340.0,503.6
2114,match,1664.0,547.342,rire,0.3700000000000045,1341.0,503.73
2115,match,1665.0,547.713,qui,0.2199999999999704,1342.0,504.1
2116,match,1666.0,547.933,m,0.079999999999984,1343.0,504.32
2117,match,1667.0,548.014,irrita,0.4700000000000273,1344.0,504.4
2118,match,1668.0,548.484,beaucoup,0.5500000000000114,1345.0,504.87
2119,match,1669.0,549.627,je,0.1200000000000045,1346.0,506.01
2120,match,1670.0,549.747,désire,0.4700000000000273,1347.0,506.13
2121,match,1671.0,550.219,que,0.1099999999999568,1348.0,506.6
2122,match,1672.0,550.329,l,0.0600000000000022,1349.0,506.71
2123,match,1673.0,550.389,on,0.0800000000000409,1350.0,506.77
2124,match,1674.0,550.469,prenne,0.25,1351.0,506.85
2125,match,1675.0,550.719,mes,0.1099999999999568,1352.0,507.1
2126,match,1676.0,550.829,malheurs,0.3900000000000432,1353.0,507.21
2127,match,1677.0,551.3,au,0.0349999999999681,1354.0,507.68
2128,match,1678.0,551.37,sérieux,0.5,1356.0,507.75
2129,match,1679.0,552.704,puis,0.3799999999999954,1357.0,509.08
2130,match,1680.0,553.085,il,0.0400000000000204,1358.0,509.46
2131,match,1681.0,553.125,ajouta,0.5,1359.0,509.5
2132,match,1682.0,554.547,alors,0.3899999999999863,1360.0,510.92
2133,match,1683.0,554.937,toi,0.2900000000000204,1361.0,511.31
2134,match,1684.0,555.228,aussi,0.3799999999999954,1362.0,511.6
2135,match,1685.0,555.609,tu,0.1200000000000045,1363.0,511.98
2136,match,1686.0,555.729,viens,0.1799999999999499,1364.0,512.1
2137,match,1687.0,555.909,du,0.0599999999999454,1365.0,512.28
2138,match,1688.0,556.029,ciel,0.4200000000000727,1367.0,512.4
2139,match,1689.0,556.951,de,0.1099999999998999,1368.0,513.32
2140,match,1690.0,557.061,quelle,0.2200000000000272,1369.0,513.43
2141,match,1691.0,557.342,planète,0.3999999999999772,1370.0,513.71
2142,match,1692.0,557.742,es,0.0900000000000318,1371.0,514.11
2143,match,1693.0,557.832,-tu,0.25,1372.0,514.2
2144,match,1694.0,559.274,j,0.2200000000000272,1373.0,515.64
2145,match,1695.0,559.495,entrevis,0.6699999999999591,1374.0,515.86
2146,match,1696.0,560.166,aussitôt,0.6100000000000136,1375.0,516.53
2147,match,1697.0,560.777,une,0.2599999999999909,1376.0,517.14
2148,match,1698.0,561.037,lueur,0.7300000000000182,1377.0,517.4
