onset	duration	trial_type
110.51	0.539999999999992	{'kind': 'word', 'word': 'marteau'}
111.05	0.1000000000000085	{'kind': 'word', 'word': 'à'}
111.15	0.1499999999999914	{'kind': 'word', 'word': 'la'}
111.3	0.2000000000000028	{'kind': 'word', 'word': 'main'}
111.9	0.0499999999999971	{'kind': 'word', 'word': 'et'}
111.95	0.1499999999999914	{'kind': 'word', 'word': 'les'}
112.1	0.2800000000000011	{'kind': 'word', 'word': 'doigts'}
112.38	0.480000000000004	{'kind': 'word', 'word': 'noirs'}
112.86	0.1400000000000005	{'kind': 'word', 'word': 'de'}
113.0	0.4599999999999937	{'kind': 'word', 'word': 'cambouis'}
113.85	0.4500000000000028	{'kind': 'word', 'word': 'penché'}
114.3	0.2199999999999988	{'kind': 'word', 'word': 'sur'}
114.52	0.1400000000000005	{'kind': 'word', 'word': 'un'}
114.66	0.3100000000000023	{'kind': 'word', 'word': 'objet'}
114.97	0.1800000000000068	{'kind': 'word', 'word': 'qui'}
115.15	0.0999999999999943	{'kind': 'word', 'word': 'lui'}
115.25	0.4300000000000068	{'kind': 'word', 'word': 'semblait'}
115.68	0.269999999999996	{'kind': 'word', 'word': 'très'}
115.95	0.2199999999999988	{'kind': 'word', 'word': 'laid'}
117.46	0.1700000000000017	{'kind': 'word', 'word': 'tu'}
117.63	0.2300000000000039	{'kind': 'word', 'word': 'parles'}
117.86	0.1599999999999966	{'kind': 'word', 'word': 'comme'}
118.02	0.0799999999999983	{'kind': 'word', 'word': 'les'}
118.1	0.2100000000000079	{'kind': 'word', 'word': 'grandes'}
118.31	0.5999999999999943	{'kind': 'word', 'word': 'personnes'}
119.76	0.1799999999999926	{'kind': 'word', 'word': 'ça'}
119.94	0.1500000000000056	{'kind': 'word', 'word': 'me'}
120.09	0.1700000000000017	{'kind': 'word', 'word': 'fit'}
120.26	0.1499999999999914	{'kind': 'word', 'word': 'un'}
120.41	0.1400000000000005	{'kind': 'word', 'word': 'peu'}
120.55	0.3700000000000045	{'kind': 'word', 'word': 'honte'}
121.4	0.3699999999999903	{'kind': 'word', 'word': 'mais'}
121.88	0.9399999999999976	{'kind': 'word', 'word': 'impitoyable'}
123.0	0.1700000000000017	{'kind': 'word', 'word': 'il'}
123.17	0.519999999999996	{'kind': 'word', 'word': 'ajouta'}
124.17	0.1700000000000017	{'kind': 'word', 'word': 'tu'}
124.34	0.3900000000000005	{'kind': 'word', 'word': 'confonds'}
124.73	0.4399999999999977	{'kind': 'word', 'word': 'tout'}
125.22	0.2100000000000079	{'kind': 'word', 'word': 'tu'}
125.43	0.4899999999999949	{'kind': 'word', 'word': 'mélanges'}
125.92	0.3100000000000023	{'kind': 'word', 'word': 'tout'}
127.15	0.0699999999999931	{'kind': 'word', 'word': 'il'}
127.22	0.4000000000000057	{'kind': 'word', 'word': 'était'}
127.62	0.3499999999999943	{'kind': 'word', 'word': 'vraiment'}
127.97	0.3199999999999932	{'kind': 'word', 'word': 'très'}
128.29	0.4900000000000091	{'kind': 'word', 'word': 'irrité'}
129.48	0.1700000000000159	{'kind': 'word', 'word': 'il'}
129.65	0.5799999999999841	{'kind': 'word', 'word': 'secouait'}
130.23	0.0500000000000113	{'kind': 'word', 'word': 'au'}
130.28	0.0500000000000113	{'kind': 'word', 'word': ' '}
130.33	0.2299999999999897	{'kind': 'word', 'word': 'vent'}
130.56	0.1399999999999863	{'kind': 'word', 'word': 'des'}
130.7	0.450000000000017	{'kind': 'word', 'word': 'cheveux'}
131.15	0.3199999999999932	{'kind': 'word', 'word': 'tout'}
131.47	0.4699999999999988	{'kind': 'word', 'word': 'dorés'}
132.92	0.1900000000000261	{'kind': 'word', 'word': 'je'}
133.11	0.2399999999999806	{'kind': 'word', 'word': 'connais'}
133.35	0.25	{'kind': 'word', 'word': 'une'}
133.6	0.5699999999999932	{'kind': 'word', 'word': 'planète'}
134.17	0.1200000000000045	{'kind': 'word', 'word': 'où'}
134.29	0.1200000000000045	{'kind': 'word', 'word': 'il'}
134.41	0.0900000000000034	{'kind': 'word', 'word': 'y'}
134.5	0.0300000000000011	{'kind': 'word', 'word': 'a'}
134.53	0.1500000000000056	{'kind': 'word', 'word': 'un'}
134.68	0.4499999999999886	{'kind': 'word', 'word': 'monsieur'}
135.13	0.7400000000000091	{'kind': 'word', 'word': 'cramoisi'}
136.47	0.1500000000000056	{'kind': 'word', 'word': 'il'}
136.62	0.079999999999984	{'kind': 'word', 'word': 'n'}
136.7	0.1100000000000136	{'kind': 'word', 'word': 'a'}
136.81	0.5099999999999909	{'kind': 'word', 'word': 'jamais'}
137.32	0.6100000000000136	{'kind': 'word', 'word': 'respiré'}
138.08	0.1799999999999784	{'kind': 'word', 'word': 'une'}
138.26	0.450000000000017	{'kind': 'word', 'word': 'fleur'}
139.14	0.1900000000000261	{'kind': 'word', 'word': 'il'}
139.33	0.0499999999999829	{'kind': 'word', 'word': 'n'}
139.38	0.1200000000000045	{'kind': 'word', 'word': 'a'}
139.5	0.5600000000000023	{'kind': 'word', 'word': 'jamais'}
140.06	0.5900000000000034	{'kind': 'word', 'word': 'regardé'}
140.71	0.2399999999999806	{'kind': 'word', 'word': 'une'}
140.95	0.5500000000000114	{'kind': 'word', 'word': 'étoile'}
141.91	0.1899999999999977	{'kind': 'word', 'word': 'il'}
142.1	0.0699999999999931	{'kind': 'word', 'word': 'n'}
142.17	0.0800000000000125	{'kind': 'word', 'word': 'a'}
142.25	0.5300000000000011	{'kind': 'word', 'word': 'jamais'}
142.78	0.2299999999999897	{'kind': 'word', 'word': 'aimé'}
143.01	0.6500000000000057	{'kind': 'word', 'word': 'personne'}
144.3	0.1799999999999784	{'kind': 'word', 'word': 'il'}
144.52	0.0499999999999829	{'kind': 'word', 'word': 'n'}
144.57	0.1400000000000147	{'kind': 'word', 'word': 'a'}
144.71	0.4899999999999807	{'kind': 'word', 'word': 'jamais'}
145.2	0.2199999999999988	{'kind': 'word', 'word': 'rien'}
145.42	0.160000000000025	{'kind': 'word', 'word': 'fait'}
145.58	0.0699999999999931	{'kind': 'word', 'word': 'd'}
145.65	0.2599999999999909	{'kind': 'word', 'word': 'autre'}
145.91	0.1299999999999954	{'kind': 'word', 'word': 'que'}
146.04	0.2300000000000182	{'kind': 'word', 'word': 'des'}
146.27	0.5300000000000011	{'kind': 'word', 'word': 'additions'}
147.67	0.1500000000000056	{'kind': 'word', 'word': 'et'}
147.82	0.3100000000000023	{'kind': 'word', 'word': 'toute'}
148.13	0.1200000000000045	{'kind': 'word', 'word': 'la'}
148.25	0.4399999999999977	{'kind': 'word', 'word': 'journée'}
148.69	0.1100000000000136	{'kind': 'word', 'word': 'il'}
148.8	0.3999999999999772	{'kind': 'word', 'word': 'répète'}
149.2	0.2400000000000091	{'kind': 'word', 'word': 'comme'}
149.51	0.25	{'kind': 'word', 'word': 'toi'}
150.16	0.0900000000000034	{'kind': 'word', 'word': 'je'}
150.25	0.2800000000000011	{'kind': 'word', 'word': 'suis'}
150.53	0.1699999999999875	{'kind': 'word', 'word': 'un'}
